final_t_O1,final_t_O2,final_t_O3,final_dt_O2_O1,final_dt_O3_O1,final_dt_O3_O2,num_horizon_O2_O1,num_horizon_O3_O1,num_horizon_O3_O2,runtime_sec,ax,bx,run_index
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.03949284553527832,14.951990798356986,31.94543883366259,63
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.0414280891418457,71.91694818382327,23.58261769173126,64
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04107236862182617,69.81204231271336,36.95394388406956,65
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04134225845336914,9.988882109820675,19.02374934093932,66
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.042279720306396484,50.943145164617285,4.347797822011598,67
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.039476871490478516,77.44845167880302,26.069502519491508,68
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04032444953918457,41.74151315160326,24.1138920728657,69
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04056906700134277,39.989824993790144,20.417940755272927,70
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04235386848449707,37.509086931225504,15.99561626708958,71
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04072928428649902,71.28954990256071,27.27518930701651,72
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.03912472724914551,14.71899865664622,32.603909424688844,73
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.03981208801269531,41.7286085454554,35.93268508389107,74
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04101371765136719,39.39999297933475,25.120626643652255,75
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04158210754394531,10.44382892589655,27.292750674879674,76
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04236888885498047,49.611899156324355,18.643637836227413,77
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04147791862487793,31.278615437480152,10.926115889257261,78
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04260993003845215,50.15270717415487,22.563152461275056,79
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04063701629638672,79.20752871543466,10.62096013139098,80
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.03981614112854004,40.06692860693971,37.00459799430954,81
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.040090322494506836,37.427690581729635,13.245827582610747,82
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04163479804992676,77.95387447672972,32.94708332804628,83
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04258990287780762,13.427090287689435,23.402860377047368,84
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.041903018951416016,65.89189074825478,4.279435023924426,85
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.04098105430603027,9.95192951006105,31.425742419964365,86
74.09855207722111,12674.443519455548,40071.8975709454,12600.344967378327,39997.79901886818,27397.454051489854,4,4,4,0.040747880935668945,43.126519633872476,6.020105039184838,87
